AAPL,1349,164.42,164.45,164.26,164.29,86241,416,164.3636,0,6605,0,0
AAPL,1350,164.31,164.44,164.3,164.4,46422,289,164.3806,0,0,0,0
AAPL,1351,164.4,164.5,164.4,164.49,24601,153,164.432,0,0,0,0
AAPL,1352,164.49,164.5,164.4,164.44,18771,83,164.4595,0,0,0,0
AAPL,1353,164.42,164.46,164.4,164.42,25762,168,164.4257,0,0,0,0
AAPL,1354,164.42,164.59,164.41,164.57,49004,248,164.4825,0,0,0,0
AAPL,1355,164.57,164.79,164.56,164.76,77439,295,164.6865,0,0,0,0
AAPL,1356,164.77,164.77,164.6,164.67,63404,303,164.661,0,0,0,0
AAPL,1357,164.65,164.68,164.65,164.67,8983,70,164.675,0,0,0,0
AAPL,1358,164.68,164.69,164.64,164.67,38690,182,164.6739,0,0,0,0
AAPL,1359,164.67,164.67,164.55,164.59,34813,212,164.6052,0,0,0,0
AAPL,1400,164.61,164.61,164.51,164.52,28179,171,164.5591,0,0,0,0
AAPL,1401,164.51,164.54,164.41,164.47,41442,264,164.4857,0,0,0,0
AAPL,1402,164.46,164.54,164.44,164.46,30773,197,164.4826,0,0,0,0
AAPL,1403,164.46,164.51,164.41,164.43,31720,197,164.4578,0,0,0,0
AAPL,1404,164.42,164.53,164.38,164.46,44535,217,164.4483,0,5000,0,0
AAPL,1405,164.46,164.51,164.45,164.49,25994,162,164.4807,0,0,0,0
AAPL,1406,164.5,164.51,164.4,164.51,28877,178,164.4571,0,0,0,0
AAPL,1407,164.5,164.51,164.45,164.51,28542,207,164.4945,0,0,0,0
AAPL,1408,164.49,164.52,164.45,164.5,25466,182,164.4798,0,0,0,0
AAPL,1409,164.48,164.49,164.42,164.46,23142,152,164.4559,0,0,0,0
AAPL,1410,164.48,164.51,164.41,164.48,42943,303,164.4789,0,0,0,0
AAPL,1411,164.49,164.64,164.49,164.61,88814,534,164.5511,0,5000,0,0
AAPL,1412,164.61,164.69,164.54,164.54,44434,232,164.6074,0,0,0,0
AAPL,1413,164.54,164.56,164.39,164.39,50981,322,164.4697,0,0,0,0
AAPL,1414,164.39,164.4,164.26,164.34,59820,352,164.3273,0,0,0,0
AAPL,1415,164.35,164.4,164.32,164.34,32204,197,164.3614,0,0,0,0
AAPL,1416,164.32,164.42,164.21,164.38,70549,396,164.3148,0,0,0,0
AAPL,1417,164.4,164.45,164.3,164.32,28662,203,164.392,0,0,0,0
AAPL,1418,164.32,164.35,164.26,164.31,36208,247,164.2976,0,0,0,0
AAPL,1419,164.34,164.64,164.34,164.56,59626,405,164.5029,0,0,0,0
AAPL,1420,164.57,164.59,164.41,164.46,64255,366,164.502,0,0,0,0
AAPL,1421,164.45,164.51,164.33,164.4,43833,313,164.4138,0,0,0,0
AAPL,1422,164.4,164.45,164.36,164.4,38034,206,164.4125,0,0,0,0
AAPL,1423,164.39,164.43,164.38,164.41,19233,118,164.3975,0,0,0,0
AAPL,1424,164.4,164.49,164.4,164.41,22413,151,164.444,0,0,0,0
AAPL,1425,164.41,164.54,164.41,164.53,42535,243,164.489,0,0,0,0
AAPL,1426,164.54,164.6,164.51,164.52,34965,232,164.5585,0,0,0,0
AAPL,1427,164.51,164.57,164.47,164.55,34552,208,164.5128,0,0,0,0
AAPL,1428,164.56,164.57,164.5,164.5,18495,124,164.5383,0,0,0,0
AAPL,1429,164.51,164.68,164.51,164.67,63489,360,164.6102,0,0,0,0
AAPL,1430,164.67,164.67,164.58,164.58,23059,143,164.6134,0,0,0,0
AAPL,1431,164.58,164.66,164.5,164.66,32040,251,164.5907,0,0,0,0
AAPL,1432,164.61,164.9,164.61,164.89,92632,528,164.7858,0,0,0,0
AAPL,1433,164.9,164.95,164.82,164.93,107647,626,164.8905,0,0,0,0
AAPL,1434,164.94,164.96,164.88,164.91,61051,364,164.9258,0,0,0,0
AAPL,1435,164.9,164.97,164.87,164.96,76056,470,164.9351,0,0,0,0
AAPL,1436,164.96,165,164.92,164.93,154537,675,164.9748,1,10360,10360,0
AAPL,1437,164.93,164.97,164.9,164.92,51095,323,164.94,0,0,0,0
AAPL,1438,164.92,164.99,164.92,164.97,87079,411,164.9592,0,0,0,0
AAPL,1439,164.99,165.2,164.98,165.09,255628,1327,165.0809,0,5539,0,0
AAPL,1440,165.09,165.17,165.05,165.13,84912,571,165.117,0,0,0,0
AAPL,1441,165.13,165.23,165.07,165.19,76324,515,165.1575,0,0,0,0
AAPL,1442,165.17,165.35,165.15,165.29,112097,743,165.272,0,0,0,0
AAPL,1443,165.3,165.3,165.15,165.16,65098,424,165.2194,0,0,0,0
AAPL,1444,165.18,165.34,165.16,165.24,73609,513,165.2508,0,0,0,0
AAPL,1445,165.25,165.69,165.25,165.61,231471,1234,165.5383,0,5413,0,0
AAPL,1446,165.62,165.8,165.58,165.7,225143,1054,165.7247,2,30000,30000,0
AAPL,1447,165.72,165.8,165.65,165.8,169823,989,165.7281,0,0,0,0
AAPL,1448,165.8,165.97,165.75,165.95,215709,1036,165.8622,0,21042,0,0
AAPL,1449,165.94,165.98,165.88,165.93,169247,996,165.9256,0,0,0,0
AAPL,1450,165.93,165.97,165.9,165.93,138028,862,165.944,0,0,0,0
AAPL,1451,165.94,165.97,165.85,165.96,127266,678,165.9226,0,0,0,0
AAPL,1452,165.97,165.97,165.87,165.95,121553,754,165.9259,0,0,0,0
AAPL,1453,165.9,165.98,165.88,165.97,125263,702,165.9443,0,0,0,0
AAPL,1454,165.97,166.39,165.95,166.38,352044,1700,166.2576,2,33157,33157,0
AAPL,1455,166.35,166.38,166.18,166.23,169022,1000,166.2733,0,0,0,0
AAPL,1456,166.23,166.35,166.18,166.3,128561,766,166.2527,0,5000,0,0
AAPL,1457,166.27,166.31,166.03,166.15,138884,842,166.1817,0,5000,0,0
AAPL,1458,166.15,166.17,165.97,166.12,139839,921,166.0725,0,0,0,0
AAPL,1459,166.11,166.27,166.09,166.25,79775,507,166.1769,0,0,0,0
AAPL,1500,166.24,166.75,166.17,166.68,253640,1219,166.4209,0,21891,0,0
AAPL,1501,166.7,166.84,166.6,166.81,191737,1005,166.7175,0,0,0,0
AAPL,1502,166.81,167.25,166.73,167.24,318580,1738,167.002,0,14700,0,0
